연도,노선코드,노선명,본부코드,본부명,고발유형_1_과적,고발유형_2_적재불량,고발유형_3_제원초과,고발유형_4_기타
2008,0450,중부내륙선,610620,선산영업소,21,9,0,0
2008,0450,중부내륙선,610810,남성주영업소,54,29,2,0
2008,0450,중부내륙선,610820,성주영업소,50,19,4,0
2008,0450,중부내륙선,610830,남김천영업소,41,17,7,0
2008,0450,중부내륙선,710220,칠서영업소,105,16,2,0
2008,0450,중부내륙선,710230,영산영업소,112,18,0,0
2008,0450,중부내륙선,710240,남지영업소,129,8,8,0
2008,0450,중부내륙선,710250,칠원영업소,139,12,7,0
2008,0450,중부내륙선,710270,창녕영업소,96,2,2,0
2008,0450,중부내륙선,710290,내서영업소,0,1,0,0
2008,0450,중부내륙선,A10310,감곡영업소,90,394,25,0
2008,0450,중부내륙선,A10320,북충주영업소,7,0,1,0
2008,0450,중부내륙선,A10330,충주영업소,62,1,12,0
2008,0450,중부내륙선,A10340,괴산영업소,6,0,1,0
2008,0450,중부내륙선,A10350,연풍영업소,46,1,6,0
2008,0450,중부내륙선,A10610,상주영업소,57,66,1,0
2008,0450,중부내륙선,A10630,북상주영업소,73,123,9,0
2008,0450,중부내륙선,A10640,점촌함창영업소,121,6,10,0
2008,0450,중부내륙선,A10650,문경새재영업소,22,12,7,0
2008,0500,영동선,210210,군자영업소,1335,945,23,0
2008,0500,영동선,210220,서안산영업소,318,101,33,0
2008,0500,영동선,210230,안산영업소,29,470,8,0
2008,0500,영동선,210240,동수원영업소,170,351,83,0
2008,0500,영동선,210250,북수원영업소,123,1337,22,0
2008,0500,영동선,210260,부곡영업소,219,2,69,0
2008,0500,영동선,210270,동군포영업소,60,32,3,0
2008,0500,영동선,210280,군포영업소,236,186,20,0
2008,0500,영동선,210290,마성영업소,0,2,2,0
2008,0500,영동선,310110,문막영업소,41,1,22,0
2008,0500,영동선,310120,원주영업소,14,2,2,0
2008,0500,영동선,310130,새말영업소,4,1,1,0
2008,0500,영동선,310140,둔내영업소,20,4,4,0
2008,0500,영동선,310150,여주영업소,52,36,12,0
2008,0500,영동선,310210,면온영업소,6,0,0,0
2008,0500,영동선,310220,평창영업소,18,11,0,0
2008,0500,영동선,310230,속사영업소,29,33,1,0
2008,0500,영동선,310240,진부영업소,14,2,0,0
2008,0500,영동선,310260,대관령영업소,18,3,1,0
2008,0500,영동선,310320,강릉영업소,16,0,5,0
2008,0500,영동선,311120,용인영업소,73,14,1,0
2008,0500,영동선,311130,양지영업소,173,180,6,0
2008,0500,영동선,311140,덕평영업소,82,7,3,0
2008,0500,영동선,311150,이천영업소,169,0,4,0
2008,0500,영동선,810500,보령지사,0,1,0,0
2008,0550,중앙선,310410,춘천영업소,41,37,5,0
2008,0550,중앙선,310420,북원주영업소,9,0,0,0
2008,0550,중앙선,310430,횡성영업소,25,24,3,0
2008,0550,중앙선,310440,홍천영업소,30,5,2,0
2008,0550,중앙선,600000,대구경북본부,0,1,0,0
2008,0550,중앙선,610410,칠곡영업소,40,158,8,0
2008,0550,중앙선,610420,다부영업소,9,475,2,0
2008,0550,중앙선,610430,가산영업소,30,278,13,0
2008,0550,중앙선,610440,군위영업소,12,89,2,0
2008,0550,중앙선,610450,의성영업소,12,161,5,0
2008,0550,중앙선,610510,남안동영업소,42,50,6,0
2008,0550,중앙선,610520,서안동영업소,135,96,6,0
2008,0550,중앙선,610530,예천영업소,11,0,0,0
2008,0550,중앙선,610540,영주영업소,38,4,9,0
2008,0550,중앙선,610550,풍기영업소,42,55,5,0
2008,0550,중앙선,710550,대동영업소,764,36,28,0
2008,0550,중앙선,A10210,남원주영업소,48,2,2,0
2008,0550,중앙선,A10220,제천영업소,151,1,5,0
2008,0550,중앙선,A10230,신림영업소,47,11,7,0
2008,0550,중앙선,A10240,단양영업소,44,5,0,0
2008,0550,중앙선,A10250,북단양영업소,219,6,6,0
2008,0550,중앙선,A10260,남제천영업소,29,0,1,0
2008,0650,동해선,310300,강릉지사,0,3,0,0
2008,0650,동해선,310310,옥계영업소,16,0,1,0
2008,0650,동해선,310320,강릉영업소,58,2,7,0
2008,0650,동해선,310340,현남영업소,17,4,2,0
2008,0650,동해선,310350,북강릉영업소,12,9,2,0
2008,0650,동해선,310360,동해영업소,56,98,6,0
2008,0650,동해선,310370,망상영업소,5,0,5,0
2008,0650,동해선,310380,남강릉영업소,11,2,2,0
2008,0655,부산포항선,710180,해운대송정영업소,1,0,0,0
2008,0655,부산포항선,7101B0,온양영업소,1,0,0,0
2008,0655,부산포항선,7101C0,청량영업소,2,0,0,0
2008,1000,수도권제1순환선,210100,인천지사,1,3,1,0
2008,1000,수도권제1순환선,210510,청계영업소,1,0,0,0
2008,1000,수도권제1순환선,210520,성남영업소,23,0,0,0
2008,1000,수도권제1순환선,210530,구리남양주영업소,0,2,0,0
2008,1001,수도권제1순환선(판교퇴계원),210510,청계영업소,9,18,2,0
2008,1001,수도권제1순환선(판교퇴계원),210520,성남영업소,89,191,2,0
2008,1001,수도권제1순환선(판교퇴계원),210530,구리남양주영업소,436,184,81,0
2008,1001,수도권제1순환선(판교퇴계원),210540,토평영업소,39,1,10,0
2008,1003,수도권제1순환선(판교일산),210100,인천지사,61,591,20,0
2008,1003,수도권제1순환선(판교일산),210120,김포영업소,481,437,14,0
2008,1003,수도권제1순환선(판교일산),210510,청계영업소,315,1072,52,0
2008,1003,수도권제1순환선(판교일산),210520,성남영업소,92,245,0,0
2008,1003,수도권제1순환선(판교일산),210530,구리남양주영업소,59,113,11,0
2008,1003,수도권제1순환선(판교일산),210540,토평영업소,2,0,0,0
2008,1003,수도권제1순환선(판교일산),210810,시흥영업소,223,221,77,0
2008,1020,남해제1지선,710380,북창원영업소,65,77,11,0
2008,1040,남해제2지선,710330,서부산영업소,943,438,34,0
2008,1040,남해제2지선,710360,장유영업소,156,86,6,0
2008,1040,남해제2지선,710370,가락영업소,587,29,33,0
2008,1101,제2경인선(인천안양),210210,군자영업소,0,2,0,0
2008,1101,제2경인선(인천안양),210800,시흥지사,0,523,0,0
2008,1101,제2경인선(인천안양),210820,남인천영업소,321,24,23,0
2008,1200,경인선,210100,인천지사,33,318,4,0
2008,1200,경인선,210110,인천영업소,674,500,157,0
2008,2510,호남선의 지선,410270,유성영업소,11,88,2,0
2008,2510,호남선의 지선,410280,북대전영업소,74,7,7,0
2008,2510,호남선의 지선,510210,백양사영업소,2,0,0,0
2008,2510,호남선의 지선,810420,논산영업소,47,3,4,0
2008,2510,호남선의 지선,810430,계룡영업소,21,30,0,0
2008,2530,고창담양선,510700,담양지사,0,11,0,0
2008,2530,고창담양선,510710,북광주영업소,28,15,5,0
2008,2530,고창담양선,510720,장성물류영업소,22,5,0,0
2008,3000,대전남부순환선,410560,서대전영업소,60,87,8,0
2008,4510,중부내륙선의 지선,610460,서대구영업소,268,2526,29,0
2008,4510,중부내륙선의 지선,610470,화원옥포영업소,111,1007,13,0
2008,4510,중부내륙선의 지선,710260,달성영업소,29,20,2,0
2008,4510,중부내륙선의 지선,710280,현풍영업소,98,24,1,0
2008,5510,중앙선의 지선,710540,남양산영업소,129,35,15,0
2008,5510,중앙선의 지선,710560,물금영업소,205,0,6,0
2009,0010,경부선,210310,서울영업소,379,1502,31,0
2009,0010,경부선,210320,수원신갈영업소,40,34,47,0
2009,0010,경부선,210330,기흥영업소,112,448,24,0
2009,0010,경부선,210340,오산영업소,50,480,2,0
2009,0010,경부선,210350,판교영업소,18,29,0,0
2009,0010,경부선,410110,안성영업소,145,256,17,0
2009,0010,경부선,410120,천안영업소,357,3,7,0
2009,0010,경부선,410130,목천영업소,245,15,4,0
2009,0010,경부선,410140,청주영업소,94,344,2,0
2009,0010,경부선,410220,남청주영업소,220,103,5,0
2009,0010,경부선,410230,신탄진영업소,53,17,1,0
2009,0010,경부선,410240,대전영업소,8,26,1,0
2009,0010,경부선,410270,유성영업소,0,28,0,0
2009,0010,경부선,410510,금강영업소,10,0,0,0
2009,0010,경부선,410520,영동영업소,40,8,1,0
2009,0010,경부선,410530,황간영업소,21,5,1,0
2009,0010,경부선,410540,옥천영업소,141,39,7,0
2009,0010,경부선,610100,구미지사,0,1,0,0
2009,0010,경부선,610110,추풍령영업소,10,7,0,0
2009,0010,경부선,610120,김천영업소,68,147,5,0
2009,0010,경부선,610130,구미영업소,30,336,5,0
2009,0010,경부선,610140,남구미영업소,65,202,9,0
2009,0010,경부선,610150,왜관영업소,86,379,13,0
2009,0010,경부선,610210,북대구영업소,111,591,12,0
2009,0010,경부선,610240,경산영업소,223,225,17,0
2009,0010,경부선,610250,영천영업소,196,251,11,0
2009,0010,경부선,610260,건천영업소,93,49,6,0
2009,0010,경부선,610270,경주영업소,385,138,14,0
2009,0010,경부선,7105C0,양산영업소,207,351,6,0
2009,0010,경부선,7109A0,부산영업소,267,257,8,0
2009,0010,경부선,7109B0,노포영업소,52,12,12,0
2009,0010,경부선,7109D0,통도사영업소,58,20,12,0
2009,0010,경부선,7109E0,서울산영업소,62,7,4,0
2009,0010,경부선,810340,무주영업소,0,11,0,0
2009,0102,남해선(순천부산),510310,순천영업소,153,178,20,0
2009,0102,남해선(순천부산),510360,광양영업소,211,106,17,0
2009,0102,남해선(순천부산),510370,동광양영업소,46,66,5,0
2009,0102,남해선(순천부산),510380,옥곡영업소,78,27,0,0
2009,0102,남해선(순천부산),510390,진월영업소,183,123,7,0
2009,0102,남해선(순천부산),710310,산인영업소,120,676,35,0
2009,0102,남해선(순천부산),710320,마산영업소,32,204,21,0
2009,0102,남해선(순천부산),710340,동창원영업소,193,510,14,0
2009,0102,남해선(순천부산),710350,진례영업소,110,186,24,0
2009,0102,남해선(순천부산),710380,북창원영업소,48,176,4,0
2009,0102,남해선(순천부산),710410,곤양영업소,26,11,1,0
2009,0102,남해선(순천부산),710420,지수영업소,11,4,3,0
2009,0102,남해선(순천부산),710440,하동영업소,188,5,4,0
2009,0102,남해선(순천부산),710450,진교영업소,17,5,0,0
2009,0102,남해선(순천부산),710460,축동영업소,22,5,2,0
2009,0102,남해선(순천부산),710470,사천영업소,76,4,20,0
2009,0102,남해선(순천부산),710480,진주영업소,64,1,7,0
2009,0102,남해선(순천부산),710490,문산영업소,34,21,4,0
2009,0102,남해선(순천부산),7104A0,진성영업소,47,104,5,0
2009,0102,남해선(순천부산),7104B0,군북영업소,54,76,9,0
2009,0102,남해선(순천부산),7104C0,장지영업소,62,1,4,0
2009,0102,남해선(순천부산),7104D0,함안영업소,78,14,7,0
2009,0102,남해선(순천부산),710530,북부산영업소,643,399,21,0
2009,0102,남해선(순천부산),710570,동김해영업소,120,60,23,0
2009,0102,남해선(순천부산),710580,서김해영업소,166,155,7,0
2009,0121,무안광주선,510200,광주지사,0,4,0,0
2009,0121,무안광주선,510560,무안공항영업소,39,39,5,0
2009,0121,무안광주선,510570,동함평영업소,39,14,0,0
2009,0121,무안광주선,510580,문평영업소,0,1,0,0
2009,0121,무안광주선,510590,나주영업소,14,23,0,0
2009,0121,무안광주선,5105A0,서광산영업소,1,0,0,0
2009,0121,무안광주선,5105B0,동광산영업소,52,51,0,0
2009,0122,광주대구선,510280,담양영업소,19,3,1,0
2009,0122,광주대구선,510400,남원지사,0,232,1,0
2009,0122,광주대구선,510410,남원영업소,2,395,0,0
2009,0122,광주대구선,510420,순창영업소,5,1,0,0
2009,0122,광주대구선,510430,지리산영업소,4,1,0,0
2009,0122,광주대구선,510440,동남원영업소,8,29,1,0
2009,0122,광주대구선,510560,무안공항영업소,2,7,0,0
2009,0122,광주대구선,510570,동함평영업소,4,0,0,0
2009,0122,광주대구선,510580,문평영업소,5,17,1,0
2009,0122,광주대구선,5105B0,동광산영업소,11,6,2,0
2009,0122,광주대구선,510700,담양지사,0,1,0,0
2009,0122,광주대구선,610300,고령지사,3,16,2,0
2009,0122,광주대구선,610310,해인사영업소,13,16,0,0
2009,0122,광주대구선,610320,함양영업소,114,24,6,0
2009,0122,광주대구선,610340,고령영업소,49,170,3,0
2009,0122,광주대구선,610350,가조영업소,12,15,1,0
2009,0122,광주대구선,610360,거창영업소,34,36,2,0
2009,0122,광주대구선,610370,동고령영업소,184,194,0,0
2009,0150,서해안선,210710,매송영업소,166,84,33,0
2009,0150,서해안선,210720,비봉영업소,201,114,81,0
2009,0150,서해안선,210730,발안영업소,99,101,34,0
2009,0150,서해안선,210740,서평택영업소,291,41,24,0
2009,0150,서해안선,210830,서서울영업소,570,1749,52,0
2009,0150,서해안선,410710,송악영업소,309,400,16,0
2009,0150,서해안선,410720,당진영업소,117,102,8,0
2009,0150,서해안선,410740,서산영업소,115,6,4,0
2009,0150,서해안선,410750,해미영업소,43,53,3,0
2009,0150,서해안선,410760,홍성영업소,65,123,3,0
2009,0150,서해안선,510510,목포영업소,330,672,20,0
2009,0150,서해안선,510530,영광영업소,41,4,1,0
2009,0150,서해안선,510540,함평영업소,24,33,0,0
2009,0150,서해안선,510550,무안영업소,30,182,3,0
2009,0150,서해안선,510700,담양지사,0,2,0,0
2009,0150,서해안선,810200,부안지사,0,290,0,0
2009,0150,서해안선,810210,동군산영업소,52,159,4,0
2009,0150,서해안선,810220,서김제영업소,15,54,3,0
2009,0150,서해안선,810230,부안영업소,15,3,1,0
2009,0150,서해안선,810240,줄포영업소,20,23,0,0
2009,0150,서해안선,810250,선운산영업소,35,1,2,0
2009,0150,서해안선,810260,고창영업소,33,5,0,0
2009,0150,서해안선,810510,대천영업소,21,38,3,0
2009,0150,서해안선,810520,춘장대영업소,1,9,0,0
2009,0150,서해안선,810530,서천영업소,63,94,0,0
2009,0150,서해안선,810540,무창포영업소,27,6,0,0
2009,0150,서해안선,810550,광천영업소,28,28,0,0
2009,0150,서해안선,810560,군산영업소,37,12,0,0
2009,0160,울산선,710150,울산영업소,36,0,0,0
2009,0200,새만금포항선,600170,대구경북본부 영업팀,0,5,0,0
2009,0200,새만금포항선,610710,청통와촌영업소,56,82,3,0
2009,0200,새만금포항선,610720,북영천영업소,26,68,0,0
2009,0200,새만금포항선,610730,서포항영업소,129,23,16,0
2009,0200,새만금포항선,610740,포항영업소,291,297,11,0
2009,0200,새만금포항선,610750,팔공산영업소,17,38,2,0
2009,0200,새만금포항선,810440,완주영업소,91,11,7,0
2009,0200,새만금포항선,810710,소양영업소,4,4,3,0
2009,0200,새만금포항선,810720,진안영업소,1,0,0,0
2009,0200,새만금포항선,810730,장수영업소,3,1,0,0
2009,0205,완주장수선,610720,북영천영업소,0,1,0,0
2009,0205,완주장수선,810440,완주영업소,1,0,0,0
2009,0205,완주장수선,810700,진안지사,0,14,0,0
2009,0205,완주장수선,810710,소양영업소,6,5,1,0
2009,0205,완주장수선,810720,진안영업소,7,0,1,0
2009,0205,완주장수선,810730,장수영업소,32,20,1,0
2009,0207,대구포항선,610710,청통와촌영업소,2,4,0,0
2009,0207,대구포항선,610720,북영천영업소,94,247,1,0
2009,0207,대구포항선,610730,서포항영업소,3,1,0,0
2009,0207,대구포항선,610740,포항영업소,3,9,0,0
2009,0207,대구포항선,610750,팔공산영업소,32,104,8,0
2009,0250,논산천안선/호남선,510200,광주지사,0,43,2,0
2009,0250,논산천안선/호남선,510210,백양사영업소,15,7,0,0
2009,0250,논산천안선/호남선,510220,장성영업소,36,21,7,0
2009,0250,논산천안선/호남선,510230,광주영업소,369,437,20,0
2009,0250,논산천안선/호남선,510240,동광주영업소,11,130,0,0
2009,0250,논산천안선/호남선,510250,창평영업소,63,10,20,0
2009,0250,논산천안선/호남선,510310,순천영업소,0,9,1,0
2009,0250,논산천안선/호남선,510320,승주영업소,16,158,4,0
2009,0250,논산천안선/호남선,510330,석곡영업소,22,1,8,0
2009,0250,논산천안선/호남선,510340,송광사영업소,2,239,0,0
2009,0250,논산천안선/호남선,510350,서순천영업소,54,87,2,0
2009,0250,논산천안선/호남선,510700,담양지사,0,60,0,0
2009,0250,논산천안선/호남선,510730,옥과영업소,7,143,3,0
2009,0250,논산천안선/호남선,510740,곡성영업소,24,20,8,0
2009,0250,논산천안선/호남선,810100,전주지사,0,36,0,0
2009,0250,논산천안선/호남선,810110,내장산영업소,3,15,1,0
2009,0250,논산천안선/호남선,810120,정읍영업소,53,72,5,0
2009,0250,논산천안선/호남선,810130,태인영업소,34,1,6,0
2009,0250,논산천안선/호남선,810140,금산사영업소,14,3,2,0
2009,0250,논산천안선/호남선,810150,김제영업소,32,83,5,0
2009,0250,논산천안선/호남선,810160,서전주영업소,29,111,3,0
2009,0250,논산천안선/호남선,810170,전주영업소,57,115,4,0
2009,0250,논산천안선/호남선,810180,삼례영업소,51,11,3,0
2009,0250,논산천안선/호남선,810410,익산영업소,101,155,15,0
